domain,app,requirement,url
Antivirus,Panda-Antivirus-Titanium,Panda Antivirus Pro is truly 'install and forget'. Remove viruses and any other threats or malware from your computer. Essential anti virus programe that offers real-time protection for your PC.,https://www.softpedia.com/get/Antivirus/Panda-Antivirus-Titanium.shtml
Antivirus,Panda-Antivirus-Titanium,"Panda Antivirus Pro includes a bidirectional firewall to protect your Wi-Fi network from intrusions and unwanted connections. Chat, share photos and videos, read your favorite blogs or simply surf the Web with complete peace of mind.",https://www.softpedia.com/get/Antivirus/Panda-Antivirus-Titanium.shtml
Antivirus,Panda-Antivirus-Titanium,"Panda Antivirus Pro also protects you against online fraud, identity theft, phishing attacks and other criminal activities",https://www.softpedia.com/get/Antivirus/Panda-Antivirus-Titanium.shtml
Antivirus,Panda-Antivirus-Titanium,Safe- mode computer disinfectant - for emergencies and critical situations. No need to turn your computer on. Unlimited usage - share with friends and family.,https://www.softpedia.com/get/Antivirus/Panda-Antivirus-Titanium.shtml
Antivirus,Norman-Malware-Cleaner,Easy to install and run,https://www.softpedia.com/get/Antivirus/Norman-Malware-Cleaner.shtml
Antivirus,Norman-Malware-Cleaner,"Detect and Remove malware (viruses, Rootkits, FakeAV, worms and more)",https://www.softpedia.com/get/Antivirus/Norman-Malware-Cleaner.shtml
Antivirus,Norman-Malware-Cleaner,Utilize advanced Anti-Rootkit technology,https://www.softpedia.com/get/Antivirus/Norman-Malware-Cleaner.shtml
Antivirus,Norman-Malware-Cleaner,Quarantine module to process the detected files,https://www.softpedia.com/get/Antivirus/Norman-Malware-Cleaner.shtml
Antivirus,Norman-Malware-Cleaner,Deep scan and cleaning including Norman patented Norman SandBox technology,https://www.softpedia.com/get/Antivirus/Norman-Malware-Cleaner.shtml
Antivirus,Norman-Malware-Cleaner,Supports Quick- and Deep Scan mode,https://www.softpedia.com/get/Antivirus/Norman-Malware-Cleaner.shtml
Antivirus,Norman-Malware-Cleaner,New command line function for better tailor scanning across several machines (businesses),https://www.softpedia.com/get/Antivirus/Norman-Malware-Cleaner.shtml
Antivirus,Norman-Malware-Cleaner,Daily signature updates available,https://www.softpedia.com/get/Antivirus/Norman-Malware-Cleaner.shtml
Antivirus,Quick-Heal,"Detects and removes viruses, worms and trojans automatically. Protects your files, scans and cleans infection from email attachments and Internet downloads automatically.",https://www.softpedia.com/get/Antivirus/Quick-Heal.shtml
Antivirus,Quick-Heal,Blocks spywares before they get installed on your PC. Protects your privacy by detecting and cleaning spywares and blocking their activities of identity theft automatically.,https://www.softpedia.com/get/Antivirus/Quick-Heal.shtml
Antivirus,Quick-Heal,Quick Heal  Firewall Professional powered by Agnitum Outpost locks hackers and thieves out of your PC. Delivers total protection against known and unknown internal and external network based attacks.,https://www.softpedia.com/get/Antivirus/Quick-Heal.shtml
Antivirus,Quick-Heal,"A new advanced malware scanning engine scans registry, files and folders at lightening speed to thoroughly detect and clean Spywares, Adwares, Roguewares, Dialers, Riskwares and lots of other potential threats in your system.",https://www.softpedia.com/get/Antivirus/Quick-Heal.shtml
Antivirus,Quick-Heal,"Detects and cleans rootkits proactively by doing deep system scan. Scans running processes, registry and file system for any suspicious rootkit activity that is kept hidden in the system.",https://www.softpedia.com/get/Antivirus/Quick-Heal.shtml
Antivirus,Dr-WEB-CureIt,Mass-mailing worms,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,E-mail viruses,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,Peer-to-peer viruses,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,Internet worms,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,File viruses,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,Trojans,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,Stealth viruses,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,Polymorphic viruses,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,Bodiless viruses,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,Macro viruses,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,MS Office viruses,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,Script viruses,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,Spyware,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,Spybots,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,Password stealers,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,Keyloggers,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,Paid Dialers,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,Adware,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,Riskware,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,Hacktools,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,Backdoors,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,Joke programs,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,Malicious scripts,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,Dr-WEB-CureIt,Other malware,https://www.softpedia.com/get/Antivirus/Dr-WEB-CureIt.shtml
Antivirus,AVG-Internet-Security,"Stop malware, block dangerous downloads, avoid fake websites, and secure personal files with advanced ransomware protection.",https://www.softpedia.com/get/Antivirus/AVG-Internet-Security.shtml
Antivirus,AVG-Internet-Security,"Prevent voyeurs from hijacking your webcam, hide private photos and files from snoops, and securely shred sensitive data.",https://www.softpedia.com/get/Antivirus/AVG-Internet-Security.shtml
Antivirus,AVG-Internet-Security,"Install AVG Internet Security Unlimited on unlimited personal PCs, tablets, and smartphones to protect everyone in your family.",https://www.softpedia.com/get/Antivirus/AVG-Internet-Security.shtml
Antivirus,AVG-Internet-Security,"Blocks viruses, spyware, & other malware",https://www.softpedia.com/get/Antivirus/AVG-Internet-Security.shtml
Antivirus,AVG-Internet-Security,"Scans web, Twitter & Facebook links",https://www.softpedia.com/get/Antivirus/AVG-Internet-Security.shtml
Antivirus,AVG-Internet-Security,Protects you from harmful downloads,https://www.softpedia.com/get/Antivirus/AVG-Internet-Security.shtml
Antivirus,AVG-Internet-Security,Encrypts & password-protects private files,https://www.softpedia.com/get/Antivirus/AVG-Internet-Security.shtml
Antivirus,AVG-Internet-Security,Phone & chat agents are on hand 24/7,https://www.softpedia.com/get/Antivirus/AVG-Internet-Security.shtml
Antivirus,AVG-Internet-Security,Keep your inbox free of spam & scams,https://www.softpedia.com/get/Antivirus/AVG-Internet-Security.shtml
Antivirus,AVG-Internet-Security,Shop & bank safer with Enhanced Firewall,https://www.softpedia.com/get/Antivirus/AVG-Internet-Security.shtml
Antivirus,Avira-AntiVir-Premium,With Avira Protection Cloud detection technology,https://www.softpedia.com/get/Antivirus/Avira-AntiVir-Premium.shtml
Antivirus,Avira-AntiVir-Premium,Rates the safety of all sites in your search results,https://www.softpedia.com/get/Antivirus/Avira-AntiVir-Premium.shtml
Antivirus,Avira-AntiVir-Premium,Malware scanning for shared folders,https://www.softpedia.com/get/Antivirus/Avira-AntiVir-Premium.shtml
Antivirus,Avira-AntiVir-Premium,Intercepts malicious websites before they load,https://www.softpedia.com/get/Antivirus/Avira-AntiVir-Premium.shtml
Antivirus,Avira-AntiVir-Premium,Shuts out online spies and annoying adware,https://www.softpedia.com/get/Antivirus/Avira-AntiVir-Premium.shtml
Antivirus,Avira-AntiVir-Premium,Browser Tracking Blocker,https://www.softpedia.com/get/Antivirus/Avira-AntiVir-Premium.shtml
Antivirus,Avira-AntiVir-Premium,Stops companies from recording your web activities,https://www.softpedia.com/get/Antivirus/Avira-AntiVir-Premium.shtml
Antivirus,Avira-Premium-Security-Suite,Total protection from malware.,https://www.softpedia.com/get/Antivirus/Avira-Premium-Security-Suite.shtml
Antivirus,Avira-Premium-Security-Suite,Protects you from emerging threats.,https://www.softpedia.com/get/Antivirus/Avira-Premium-Security-Suite.shtml
Antivirus,Avira-Premium-Security-Suite,Blocks hidden applications bundled with legitimate software.,https://www.softpedia.com/get/Antivirus/Avira-Premium-Security-Suite.shtml
Antivirus,Avira-Premium-Security-Suite,Scans emails for malware.,https://www.softpedia.com/get/Antivirus/Avira-Premium-Security-Suite.shtml
Antivirus,Avira-Premium-Security-Suite,Scans files shared on your network.,https://www.softpedia.com/get/Antivirus/Avira-Premium-Security-Suite.shtml
Antivirus,Avira-Premium-Security-Suite,"Safely surf, shop, stream, download and bank online.",https://www.softpedia.com/get/Antivirus/Avira-Premium-Security-Suite.shtml
Antivirus,Avira-Premium-Security-Suite,Suspends unnecessary notifications during games and movies.,https://www.softpedia.com/get/Antivirus/Avira-Premium-Security-Suite.shtml
Antivirus,BitDefender-Free-Edition,Close to zero impact on the system,https://www.softpedia.com/get/Antivirus/BitDefender-Free-Edition.shtml
Antivirus,BitDefender-Free-Edition,Minimum user interaction required,https://www.softpedia.com/get/Antivirus/BitDefender-Free-Edition.shtml
Antivirus,BitDefender-Free-Edition,Fewer settings to configure,https://www.softpedia.com/get/Antivirus/BitDefender-Free-Edition.shtml
Antivirus,BitDefender-Free-Edition,Continuous scanning protection for your system,https://www.softpedia.com/get/Antivirus/BitDefender-Free-Edition.shtml
Antivirus,BitDefender-Free-Edition,Simple program interface,https://www.softpedia.com/get/Antivirus/BitDefender-Free-Edition.shtml
Antivirus,BitDefender-Total-Security,"Bitdefenders multi-layered protection keeps your documents, pictures and videos safe from all known and emerging threats, including ransomware and malware.",https://www.softpedia.com/get/Antivirus/BitDefender-Total-Security.shtml
Antivirus,BitDefender-Total-Security,Bitdefender Total Security 2020 reacts instantly to malware with no compromise to your systems performance.,https://www.softpedia.com/get/Antivirus/BitDefender-Total-Security.shtml
Antivirus,BitDefender-Total-Security,"Bitdefender Total Security 2020 has a very intuitive and user friendly interface that's easy to install, configure and personalize according to your needs.",https://www.softpedia.com/get/Antivirus/BitDefender-Total-Security.shtml
Antivirus,BitDefender-Total-Security,"Bank and shop from a unique, dedicated browser that secures your transactions to prevent fraud.",https://www.softpedia.com/get/Antivirus/BitDefender-Total-Security.shtml
Antivirus,BitDefender-Total-Security,"Protect your bank info, passwords and downloads from hackers when you use Wi-Fi, especially on public networks.",https://www.softpedia.com/get/Antivirus/BitDefender-Total-Security.shtml
Antivirus,Norton-360,Norton Community Watch tracks virtually every file on the Internet,https://www.softpedia.com/get/Antivirus/Norton-360.shtml
Antivirus,Norton-360,Defrag fixes common problems that can rob your computer of speed and power,https://www.softpedia.com/get/Antivirus/Norton-360.shtml
